 ,Label,Mean,Ch,Frame
417,Thingl-series-03.tif:0001-0097-0197:105,638.12,1,53
418,Thingl-series-03.tif:0001-0214-0245:105,529.32,1,53
419,Thingl-series-03.tif:0001-0250-0231:105,510.09,1,53
420,Thingl-series-03.tif:0001-0298-0345:105,270.62,1,53
421,Thingl-series-03.tif:0001-0097-0197:106,19910.76,2,53
422,Thingl-series-03.tif:0001-0214-0245:106,20210.13,2,53
423,Thingl-series-03.tif:0001-0250-0231:106,20035.14,2,53
424,Thingl-series-03.tif:0001-0298-0345:106,19417.29,2,53
425,Thingl-series-03.tif:0001-0097-0197:107,638.52,1,54
426,Thingl-series-03.tif:0001-0214-0245:107,529.61,1,54
427,Thingl-series-03.tif:0001-0250-0231:107,511.90,1,54
428,Thingl-series-03.tif:0001-0298-0345:107,269.89,1,54
429,Thingl-series-03.tif:0001-0097-0197:108,19957.07,2,54
430,Thingl-series-03.tif:0001-0214-0245:108,20207.76,2,54
431,Thingl-series-03.tif:0001-0250-0231:108,20001.68,2,54
432,Thingl-series-03.tif:0001-0298-0345:108,19452.28,2,54
433,Thingl-series-03.tif:0001-0097-0197:109,639.78,1,55
434,Thingl-series-03.tif:0001-0214-0245:109,527.84,1,55
435,Thingl-series-03.tif:0001-0250-0231:109,510.26,1,55
436,Thingl-series-03.tif:0001-0298-0345:109,269.41,1,55
437,Thingl-series-03.tif:0001-0097-0197:110,19882.75,2,55
438,Thingl-series-03.tif:0001-0214-0245:110,20116.33,2,55
439,Thingl-series-03.tif:0001-0250-0231:110,20063.62,2,55
440,Thingl-series-03.tif:0001-0298-0345:110,19403.34,2,55
441,Thingl-series-03.tif:0001-0097-0197:111,637.05,1,56
442,Thingl-series-03.tif:0001-0214-0245:111,527.11,1,56
443,Thingl-series-03.tif:0001-0250-0231:111,509.31,1,56
444,Thingl-series-03.tif:0001-0298-0345:111,269.42,1,56
445,Thingl-series-03.tif:0001-0097-0197:112,19943.56,2,56
446,Thingl-series-03.tif:0001-0214-0245:112,20202.66,2,56
447,Thingl-series-03.tif:0001-0250-0231:112,19986.10,2,56
448,Thingl-series-03.tif:0001-0298-0345:112,19452.19,2,56
449,Thingl-series-03.tif:0001-0097-0197:113,639.27,1,57
450,Thingl-series-03.tif:0001-0214-0245:113,526.95,1,57
451,Thingl-series-03.tif:0001-0250-0231:113,509.61,1,57
452,Thingl-series-03.tif:0001-0298-0345:113,268.21,1,57
453,Thingl-series-03.tif:0001-0097-0197:114,19897.75,2,57
454,Thingl-series-03.tif:0001-0214-0245:114,20086.11,2,57
455,Thingl-series-03.tif:0001-0250-0231:114,19910.89,2,57
456,Thingl-series-03.tif:0001-0298-0345:114,19481.65,2,57
457,Thingl-series-03.tif:0001-0097-0197:115,637.60,1,58
458,Thingl-series-03.tif:0001-0214-0245:115,525.90,1,58
459,Thingl-series-03.tif:0001-0250-0231:115,508.98,1,58
460,Thingl-series-03.tif:0001-0298-0345:115,267.08,1,58
461,Thingl-series-03.tif:0001-0097-0197:116,19880.43,2,58
462,Thingl-series-03.tif:0001-0214-0245:116,20143.44,2,58
463,Thingl-series-03.tif:0001-0250-0231:116,20051.85,2,58
464,Thingl-series-03.tif:0001-0298-0345:116,19493.95,2,58
465,Thingl-series-03.tif:0001-0097-0197:117,638.15,1,59
466,Thingl-series-03.tif:0001-0214-0245:117,525.47,1,59
467,Thingl-series-03.tif:0001-0250-0231:117,507.52,1,59
468,Thingl-series-03.tif:0001-0298-0345:117,265.69,1,59
469,Thingl-series-03.tif:0001-0097-0197:118,19828.74,2,59
470,Thingl-series-03.tif:0001-0214-0245:118,20184.97,2,59
471,Thingl-series-03.tif:0001-0250-0231:118,20010.04,2,59
472,Thingl-series-03.tif:0001-0298-0345:118,19537.72,2,59
473,Thingl-series-03.tif:0001-0097-0197:119,635.84,1,60
474,Thingl-series-03.tif:0001-0214-0245:119,523.60,1,60
475,Thingl-series-03.tif:0001-0250-0231:119,505.59,1,60
476,Thingl-series-03.tif:0001-0298-0345:119,265.93,1,60
477,Thingl-series-03.tif:0001-0097-0197:120,19949.53,2,60
478,Thingl-series-03.tif:0001-0214-0245:120,20175.73,2,60
479,Thingl-series-03.tif:0001-0250-0231:120,20038.53,2,60
480,Thingl-series-03.tif:0001-0298-0345:120,19440.71,2,60
481,Thingl-series-03.tif:0001-0097-0197:121,638.78,1,61
482,Thingl-series-03.tif:0001-0214-0245:121,525.69,1,61
483,Thingl-series-03.tif:0001-0250-0231:121,507.08,1,61
484,Thingl-series-03.tif:0001-0298-0345:121,265.50,1,61
485,Thingl-series-03.tif:0001-0097-0197:122,19900.98,2,61
486,Thingl-series-03.tif:0001-0214-0245:122,20108.05,2,61
487,Thingl-series-03.tif:0001-0250-0231:122,20035.32,2,61
488,Thingl-series-03.tif:0001-0298-0345:122,19468.39,2,61
489,Thingl-series-03.tif:0001-0097-0197:123,637.19,1,62
490,Thingl-series-03.tif:0001-0214-0245:123,523.27,1,62
491,Thingl-series-03.tif:0001-0250-0231:123,504.53,1,62
492,Thingl-series-03.tif:0001-0298-0345:123,265.58,1,62
493,Thingl-series-03.tif:0001-0097-0197:124,19868.18,2,62
494,Thingl-series-03.tif:0001-0214-0245:124,20076.92,2,62
495,Thingl-series-03.tif:0001-0250-0231:124,19821.04,2,62
496,Thingl-series-03.tif:0001-0298-0345:124,19543.76,2,62
497,Thingl-series-03.tif:0001-0097-0197:125,639.41,1,63
498,Thingl-series-03.tif:0001-0214-0245:125,524.92,1,63
499,Thingl-series-03.tif:0001-0250-0231:125,506.39,1,63
500,Thingl-series-03.tif:0001-0298-0345:125,266.19,1,63
501,Thingl-series-03.tif:0001-0097-0197:126,19924.29,2,63
502,Thingl-series-03.tif:0001-0214-0245:126,20103.64,2,63
503,Thingl-series-03.tif:0001-0250-0231:126,19928.40,2,63
504,Thingl-series-03.tif:0001-0298-0345:126,19521.45,2,63
505,Thingl-series-03.tif:0001-0097-0197:127,636.10,1,64
506,Thingl-series-03.tif:0001-0214-0245:127,522.30,1,64
507,Thingl-series-03.tif:0001-0250-0231:127,503.92,1,64
508,Thingl-series-03.tif:0001-0298-0345:127,263.67,1,64
509,Thingl-series-03.tif:0001-0097-0197:128,19957.35,2,64
510,Thingl-series-03.tif:0001-0214-0245:128,20209.55,2,64
511,Thingl-series-03.tif:0001-0250-0231:128,19859.59,2,64
512,Thingl-series-03.tif:0001-0298-0345:128,19385.95,2,64
513,Thingl-series-03.tif:0001-0097-0197:129,635.34,1,65
514,Thingl-series-03.tif:0001-0214-0245:129,523.52,1,65
515,Thingl-series-03.tif:0001-0250-0231:129,505.69,1,65
516,Thingl-series-03.tif:0001-0298-0345:129,265.39,1,65
517,Thingl-series-03.tif:0001-0097-0197:130,19939.76,2,65
518,Thingl-series-03.tif:0001-0214-0245:130,20051.56,2,65
519,Thingl-series-03.tif:0001-0250-0231:130,19922.71,2,65
520,Thingl-series-03.tif:0001-0298-0345:130,19488.69,2,65
521,Thingl-series-03.tif:0001-0097-0197:131,639.15,1,66
522,Thingl-series-03.tif:0001-0214-0245:131,523.55,1,66
523,Thingl-series-03.tif:0001-0250-0231:131,505.94,1,66
524,Thingl-series-03.tif:0001-0298-0345:131,265.50,1,66
525,Thingl-series-03.tif:0001-0097-0197:132,19870.43,2,66
526,Thingl-series-03.tif:0001-0214-0245:132,20097.36,2,66
527,Thingl-series-03.tif:0001-0250-0231:132,19965.99,2,66
528,Thingl-series-03.tif:0001-0298-0345:132,19398.32,2,66
529,Thingl-series-03.tif:0001-0097-0197:133,638.17,1,67
530,Thingl-series-03.tif:0001-0214-0245:133,522.73,1,67
531,Thingl-series-03.tif:0001-0250-0231:133,503.28,1,67
532,Thingl-series-03.tif:0001-0298-0345:133,265.07,1,67
533,Thingl-series-03.tif:0001-0097-0197:134,19832.36,2,67
534,Thingl-series-03.tif:0001-0214-0245:134,20115.54,2,67
535,Thingl-series-03.tif:0001-0250-0231:134,19887.18,2,67
536,Thingl-series-03.tif:0001-0298-0345:134,19423.60,2,67
537,Thingl-series-03.tif:0001-0097-0197:135,640.74,1,68
538,Thingl-series-03.tif:0001-0214-0245:135,524.58,1,68
539,Thingl-series-03.tif:0001-0250-0231:135,506.76,1,68
540,Thingl-series-03.tif:0001-0298-0345:135,268.03,1,68
541,Thingl-series-03.tif:0001-0097-0197:136,19847.99,2,68
542,Thingl-series-03.tif:0001-0214-0245:136,20149.71,2,68
543,Thingl-series-03.tif:0001-0250-0231:136,19928.20,2,68
544,Thingl-series-03.tif:0001-0298-0345:136,19457.45,2,68
545,Thingl-series-03.tif:0001-0097-0197:137,637.81,1,69
546,Thingl-series-03.tif:0001-0214-0245:137,522.82,1,69
547,Thingl-series-03.tif:0001-0250-0231:137,505.53,1,69
548,Thingl-series-03.tif:0001-0298-0345:137,267.59,1,69
549,Thingl-series-03.tif:0001-0097-0197:138,19983.56,2,69
550,Thingl-series-03.tif:0001-0214-0245:138,20131.76,2,69
551,Thingl-series-03.tif:0001-0250-0231:138,19962.74,2,69
552,Thingl-series-03.tif:0001-0298-0345:138,19513.66,2,69
553,Thingl-series-03.tif:0001-0097-0197:139,642.28,1,70
554,Thingl-series-03.tif:0001-0214-0245:139,523.67,1,70
555,Thingl-series-03.tif:0001-0250-0231:139,506.35,1,70
556,Thingl-series-03.tif:0001-0298-0345:139,267.92,1,70
557,Thingl-series-03.tif:0001-0097-0197:140,19924.14,2,70
558,Thingl-series-03.tif:0001-0214-0245:140,20176.46,2,70
559,Thingl-series-03.tif:0001-0250-0231:140,19878.01,2,70
560,Thingl-series-03.tif:0001-0298-0345:140,19489.95,2,70
561,Thingl-series-03.tif:0001-0097-0197:141,637.78,1,71
562,Thingl-series-03.tif:0001-0214-0245:141,521.03,1,71
563,Thingl-series-03.tif:0001-0250-0231:141,502.91,1,71
564,Thingl-series-03.tif:0001-0298-0345:141,267.20,1,71
565,Thingl-series-03.tif:0001-0097-0197:142,19935.03,2,71
566,Thingl-series-03.tif:0001-0214-0245:142,20143.78,2,71
567,Thingl-series-03.tif:0001-0250-0231:142,19923.68,2,71
568,Thingl-series-03.tif:0001-0298-0345:142,19498.38,2,71
569,Thingl-series-03.tif:0001-0097-0197:143,641.26,1,72
570,Thingl-series-03.tif:0001-0214-0245:143,523.80,1,72
571,Thingl-series-03.tif:0001-0250-0231:143,504.72,1,72
572,Thingl-series-03.tif:0001-0298-0345:143,268.63,1,72
573,Thingl-series-03.tif:0001-0097-0197:144,19940.25,2,72
574,Thingl-series-03.tif:0001-0214-0245:144,20151.23,2,72
575,Thingl-series-03.tif:0001-0250-0231:144,19909.17,2,72
576,Thingl-series-03.tif:0001-0298-0345:144,19476.35,2,72
577,Thingl-series-03.tif:0001-0097-0197:145,640.25,1,73
578,Thingl-series-03.tif:0001-0214-0245:145,522.88,1,73
579,Thingl-series-03.tif:0001-0250-0231:145,503.10,1,73
580,Thingl-series-03.tif:0001-0298-0345:145,270.83,1,73
581,Thingl-series-03.tif:0001-0097-0197:146,19935.18,2,73
582,Thingl-series-03.tif:0001-0214-0245:146,20160.34,2,73
583,Thingl-series-03.tif:0001-0250-0231:146,19928.73,2,73
584,Thingl-series-03.tif:0001-0298-0345:146,19607.66,2,73
585,Thingl-series-03.tif:0001-0097-0197:147,643.04,1,74
586,Thingl-series-03.tif:0001-0214-0245:147,525.85,1,74
587,Thingl-series-03.tif:0001-0250-0231:147,508.07,1,74
588,Thingl-series-03.tif:0001-0298-0345:147,273.58,1,74
589,Thingl-series-03.tif:0001-0097-0197:148,19910.04,2,74
590,Thingl-series-03.tif:0001-0214-0245:148,20083.38,2,74
591,Thingl-series-03.tif:0001-0250-0231:148,19866.21,2,74
592,Thingl-series-03.tif:0001-0298-0345:148,19445.00,2,74
593,Thingl-series-03.tif:0001-0097-0197:149,640.91,1,75
594,Thingl-series-03.tif:0001-0214-0245:149,522.68,1,75
595,Thingl-series-03.tif:0001-0250-0231:149,503.29,1,75
596,Thingl-series-03.tif:0001-0298-0345:149,271.42,1,75
597,Thingl-series-03.tif:0001-0097-0197:150,19961.63,2,75
598,Thingl-series-03.tif:0001-0214-0245:150,20102.53,2,75
599,Thingl-series-03.tif:0001-0250-0231:150,19932.78,2,75
600,Thingl-series-03.tif:0001-0298-0345:150,19398.47,2,75
601,Thingl-series-03.tif:0001-0097-0197:151,642.12,1,76
602,Thingl-series-03.tif:0001-0214-0245:151,525.03,1,76
603,Thingl-series-03.tif:0001-0250-0231:151,506.68,1,76
604,Thingl-series-03.tif:0001-0298-0345:151,274.68,1,76
605,Thingl-series-03.tif:0001-0097-0197:152,19863.24,2,76
606,Thingl-series-03.tif:0001-0214-0245:152,20104.61,2,76
607,Thingl-series-03.tif:0001-0250-0231:152,19893.88,2,76
608,Thingl-series-03.tif:0001-0298-0345:152,19498.85,2,76
609,Thingl-series-03.tif:0001-0097-0197:153,643.87,1,77
610,Thingl-series-03.tif:0001-0214-0245:153,523.77,1,77
611,Thingl-series-03.tif:0001-0250-0231:153,503.53,1,77
612,Thingl-series-03.tif:0001-0298-0345:153,272.81,1,77
613,Thingl-series-03.tif:0001-0097-0197:154,19936.43,2,77
614,Thingl-series-03.tif:0001-0214-0245:154,20083.32,2,77
615,Thingl-series-03.tif:0001-0250-0231:154,19917.54,2,77
616,Thingl-series-03.tif:0001-0298-0345:154,19577.38,2,77
617,Thingl-series-03.tif:0001-0097-0197:155,641.93,1,78
618,Thingl-series-03.tif:0001-0214-0245:155,523.50,1,78
619,Thingl-series-03.tif:0001-0250-0231:155,503.04,1,78
620,Thingl-series-03.tif:0001-0298-0345:155,273.33,1,78
621,Thingl-series-03.tif:0001-0097-0197:156,19872.52,2,78
622,Thingl-series-03.tif:0001-0214-0245:156,20124.08,2,78
623,Thingl-series-03.tif:0001-0250-0231:156,19868.37,2,78
624,Thingl-series-03.tif:0001-0298-0345:156,19497.61,2,78
625,Thingl-series-03.tif:0001-0097-0197:157,644.12,1,79
626,Thingl-series-03.tif:0001-0214-0245:157,524.73,1,79
627,Thingl-series-03.tif:0001-0250-0231:157,504.40,1,79
628,Thingl-series-03.tif:0001-0298-0345:157,273.78,1,79
629,Thingl-series-03.tif:0001-0097-0197:158,19926.68,2,79
630,Thingl-series-03.tif:0001-0214-0245:158,20119.30,2,79
631,Thingl-series-03.tif:0001-0250-0231:158,19887.56,2,79
632,Thingl-series-03.tif:0001-0298-0345:158,19530.53,2,79
633,Thingl-series-03.tif:0001-0097-0197:159,641.29,1,80
634,Thingl-series-03.tif:0001-0214-0245:159,521.93,1,80
635,Thingl-series-03.tif:0001-0250-0231:159,502.61,1,80
636,Thingl-series-03.tif:0001-0298-0345:159,272.15,1,80
637,Thingl-series-03.tif:0001-0097-0197:160,19872.53,2,80
638,Thingl-series-03.tif:0001-0214-0245:160,20079.24,2,80
639,Thingl-series-03.tif:0001-0250-0231:160,19853.53,2,80
640,Thingl-series-03.tif:0001-0298-0345:160,19451.07,2,80
641,Thingl-series-03.tif:0001-0097-0197:161,643.53,1,81
642,Thingl-series-03.tif:0001-0214-0245:161,524.67,1,81
643,Thingl-series-03.tif:0001-0250-0231:161,505.10,1,81
644,Thingl-series-03.tif:0001-0298-0345:161,274.81,1,81
645,Thingl-series-03.tif:0001-0097-0197:162,19849.60,2,81
646,Thingl-series-03.tif:0001-0214-0245:162,20138.09,2,81
647,Thingl-series-03.tif:0001-0250-0231:162,19936.23,2,81
648,Thingl-series-03.tif:0001-0298-0345:162,19514.66,2,81
649,Thingl-series-03.tif:0001-0097-0197:163,641.66,1,82
650,Thingl-series-03.tif:0001-0214-0245:163,522.84,1,82
651,Thingl-series-03.tif:0001-0250-0231:163,501.36,1,82
652,Thingl-series-03.tif:0001-0298-0345:163,272.40,1,82
653,Thingl-series-03.tif:0001-0097-0197:164,19908.18,2,82
654,Thingl-series-03.tif:0001-0214-0245:164,20061.14,2,82
655,Thingl-series-03.tif:0001-0250-0231:164,19828.99,2,82
656,Thingl-series-03.tif:0001-0298-0345:164,19472.85,2,82
657,Thingl-series-03.tif:0001-0097-0197:165,643.44,1,83
658,Thingl-series-03.tif:0001-0214-0245:165,524.39,1,83
659,Thingl-series-03.tif:0001-0250-0231:165,503.08,1,83
660,Thingl-series-03.tif:0001-0298-0345:165,273.54,1,83
661,Thingl-series-03.tif:0001-0097-0197:166,19907.57,2,83
662,Thingl-series-03.tif:0001-0214-0245:166,20104.75,2,83
663,Thingl-series-03.tif:0001-0250-0231:166,19914.75,2,83
664,Thingl-series-03.tif:0001-0298-0345:166,19351.85,2,83
665,Thingl-series-03.tif:0001-0097-0197:167,641.29,1,84
666,Thingl-series-03.tif:0001-0214-0245:167,522.80,1,84
667,Thingl-series-03.tif:0001-0250-0231:167,502.30,1,84
668,Thingl-series-03.tif:0001-0298-0345:167,272.99,1,84
669,Thingl-series-03.tif:0001-0097-0197:168,20013.91,2,84
670,Thingl-series-03.tif:0001-0214-0245:168,20030.29,2,84
671,Thingl-series-03.tif:0001-0250-0231:168,19913.39,2,84
672,Thingl-series-03.tif:0001-0298-0345:168,19389.46,2,84
673,Thingl-series-03.tif:0001-0097-0197:169,644.06,1,85
674,Thingl-series-03.tif:0001-0214-0245:169,524.78,1,85
675,Thingl-series-03.tif:0001-0250-0231:169,504.49,1,85
676,Thingl-series-03.tif:0001-0298-0345:169,274.94,1,85
677,Thingl-series-03.tif:0001-0097-0197:170,19929.68,2,85
678,Thingl-series-03.tif:0001-0214-0245:170,19994.07,2,85
679,Thingl-series-03.tif:0001-0250-0231:170,19885.48,2,85
680,Thingl-series-03.tif:0001-0298-0345:170,19497.57,2,85
681,Thingl-series-03.tif:0001-0097-0197:171,643.74,1,86
682,Thingl-series-03.tif:0001-0214-0245:171,524.04,1,86
683,Thingl-series-03.tif:0001-0250-0231:171,503.20,1,86
684,Thingl-series-03.tif:0001-0298-0345:171,275.97,1,86
685,Thingl-series-03.tif:0001-0097-0197:172,19927.16,2,86
686,Thingl-series-03.tif:0001-0214-0245:172,20084.49,2,86
687,Thingl-series-03.tif:0001-0250-0231:172,19940.75,2,86
688,Thingl-series-03.tif:0001-0298-0345:172,19383.50,2,86
689,Thingl-series-03.tif:0001-0097-0197:173,642.36,1,87
690,Thingl-series-03.tif:0001-0214-0245:173,524.92,1,87
691,Thingl-series-03.tif:0001-0250-0231:173,503.88,1,87
692,Thingl-series-03.tif:0001-0298-0345:173,276.45,1,87
693,Thingl-series-03.tif:0001-0097-0197:174,19917.61,2,87
694,Thingl-series-03.tif:0001-0214-0245:174,20009.47,2,87
695,Thingl-series-03.tif:0001-0250-0231:174,19879.65,2,87
696,Thingl-series-03.tif:0001-0298-0345:174,19476.91,2,87
697,Thingl-series-03.tif:0001-0097-0197:175,643.49,1,88
698,Thingl-series-03.tif:0001-0214-0245:175,524.97,1,88
699,Thingl-series-03.tif:0001-0250-0231:175,503.54,1,88
700,Thingl-series-03.tif:0001-0298-0345:175,276.09,1,88
701,Thingl-series-03.tif:0001-0097-0197:176,19929.42,2,88
702,Thingl-series-03.tif:0001-0214-0245:176,20004.29,2,88
703,Thingl-series-03.tif:0001-0250-0231:176,19896.36,2,88
704,Thingl-series-03.tif:0001-0298-0345:176,19448.69,2,88
705,Thingl-series-03.tif:0001-0097-0197:177,640.66,1,89
706,Thingl-series-03.tif:0001-0214-0245:177,522.92,1,89
707,Thingl-series-03.tif:0001-0250-0231:177,501.40,1,89
708,Thingl-series-03.tif:0001-0298-0345:177,273.68,1,89
709,Thingl-series-03.tif:0001-0097-0197:178,19890.34,2,89
710,Thingl-series-03.tif:0001-0214-0245:178,20011.71,2,89
711,Thingl-series-03.tif:0001-0250-0231:178,19820.86,2,89
712,Thingl-series-03.tif:0001-0298-0345:178,19483.16,2,89
713,Thingl-series-03.tif:0001-0097-0197:179,641.94,1,90
714,Thingl-series-03.tif:0001-0214-0245:179,523.53,1,90
715,Thingl-series-03.tif:0001-0250-0231:179,500.53,1,90
716,Thingl-series-03.tif:0001-0298-0345:179,272.96,1,90
717,Thingl-series-03.tif:0001-0097-0197:180,19890.07,2,90
718,Thingl-series-03.tif:0001-0214-0245:180,19984.15,2,90
719,Thingl-series-03.tif:0001-0250-0231:180,19940.24,2,90
720,Thingl-series-03.tif:0001-0298-0345:180,19304.68,2,90
721,Thingl-series-03.tif:0001-0097-0197:181,638.01,1,91
722,Thingl-series-03.tif:0001-0214-0245:181,520.63,1,91
723,Thingl-series-03.tif:0001-0250-0231:181,498.75,1,91
724,Thingl-series-03.tif:0001-0298-0345:181,272.49,1,91
725,Thingl-series-03.tif:0001-0097-0197:182,19907.84,2,91
726,Thingl-series-03.tif:0001-0214-0245:182,19982.01,2,91
727,Thingl-series-03.tif:0001-0250-0231:182,19848.39,2,91
728,Thingl-series-03.tif:0001-0298-0345:182,19482.70,2,91
729,Thingl-series-03.tif:0001-0097-0197:183,640.73,1,92
730,Thingl-series-03.tif:0001-0214-0245:183,523.40,1,92
731,Thingl-series-03.tif:0001-0250-0231:183,500.09,1,92
732,Thingl-series-03.tif:0001-0298-0345:183,273.07,1,92
733,Thingl-series-03.tif:0001-0097-0197:184,19887.21,2,92
734,Thingl-series-03.tif:0001-0214-0245:184,20005.08,2,92
735,Thingl-series-03.tif:0001-0250-0231:184,19955.05,2,92
736,Thingl-series-03.tif:0001-0298-0345:184,19412.24,2,92
737,Thingl-series-03.tif:0001-0097-0197:185,639.09,1,93
738,Thingl-series-03.tif:0001-0214-0245:185,521.11,1,93
739,Thingl-series-03.tif:0001-0250-0231:185,498.61,1,93
740,Thingl-series-03.tif:0001-0298-0345:185,272.98,1,93
741,Thingl-series-03.tif:0001-0097-0197:186,19896.10,2,93
742,Thingl-series-03.tif:0001-0214-0245:186,20033.42,2,93
743,Thingl-series-03.tif:0001-0250-0231:186,19786.16,2,93
744,Thingl-series-03.tif:0001-0298-0345:186,19555.21,2,93
745,Thingl-series-03.tif:0001-0097-0197:187,639.82,1,94
746,Thingl-series-03.tif:0001-0214-0245:187,524.07,1,94
747,Thingl-series-03.tif:0001-0250-0231:187,500.57,1,94
748,Thingl-series-03.tif:0001-0298-0345:187,274.37,1,94
749,Thingl-series-03.tif:0001-0097-0197:188,19956.77,2,94
750,Thingl-series-03.tif:0001-0214-0245:188,19991.63,2,94
751,Thingl-series-03.tif:0001-0250-0231:188,19888.34,2,94
752,Thingl-series-03.tif:0001-0298-0345:188,19459.02,2,94
753,Thingl-series-03.tif:0001-0097-0197:189,639.43,1,95
754,Thingl-series-03.tif:0001-0214-0245:189,521.21,1,95
755,Thingl-series-03.tif:0001-0250-0231:189,497.79,1,95
756,Thingl-series-03.tif:0001-0298-0345:189,272.28,1,95
757,Thingl-series-03.tif:0001-0097-0197:190,19916.49,2,95
758,Thingl-series-03.tif:0001-0214-0245:190,20044.97,2,95
759,Thingl-series-03.tif:0001-0250-0231:190,19803.88,2,95
760,Thingl-series-03.tif:0001-0298-0345:190,19355.81,2,95
761,Thingl-series-03.tif:0001-0097-0197:191,0.00,1,96
762,Thingl-series-03.tif:0001-0214-0245:191,0.00,1,96
763,Thingl-series-03.tif:0001-0250-0231:191,0.00,1,96
764,Thingl-series-03.tif:0001-0298-0345:191,0.00,1,96
765,Thingl-series-03.tif:0001-0097-0197:192,0.00,2,96
766,Thingl-series-03.tif:0001-0214-0245:192,0.00,2,96
767,Thingl-series-03.tif:0001-0250-0231:192,0.00,2,96
768,Thingl-series-03.tif:0001-0298-0345:192,0.00,2,96
769,Thingl-series-03.tif:0001-0097-0197:193,0.00,1,97
770,Thingl-series-03.tif:0001-0214-0245:193,0.00,1,97
771,Thingl-series-03.tif:0001-0250-0231:193,0.00,1,97
772,Thingl-series-03.tif:0001-0298-0345:193,0.00,1,97
773,Thingl-series-03.tif:0001-0097-0197:194,0.00,2,97
774,Thingl-series-03.tif:0001-0214-0245:194,0.00,2,97
775,Thingl-series-03.tif:0001-0250-0231:194,0.00,2,97
776,Thingl-series-03.tif:0001-0298-0345:194,0.00,2,97
777,Thingl-series-03.tif:0001-0097-0197:195,0.00,1,98
778,Thingl-series-03.tif:0001-0214-0245:195,0.00,1,98
779,Thingl-series-03.tif:0001-0250-0231:195,0.00,1,98
780,Thingl-series-03.tif:0001-0298-0345:195,0.00,1,98
781,Thingl-series-03.tif:0001-0097-0197:196,0.00,2,98
782,Thingl-series-03.tif:0001-0214-0245:196,0.00,2,98
783,Thingl-series-03.tif:0001-0250-0231:196,0.00,2,98
784,Thingl-series-03.tif:0001-0298-0345:196,0.00,2,98
785,Thingl-series-03.tif:0001-0097-0197:197,0.00,1,99
786,Thingl-series-03.tif:0001-0214-0245:197,0.00,1,99
787,Thingl-series-03.tif:0001-0250-0231:197,0.00,1,99
788,Thingl-series-03.tif:0001-0298-0345:197,0.00,1,99
789,Thingl-series-03.tif:0001-0097-0197:198,0.00,2,99
790,Thingl-series-03.tif:0001-0214-0245:198,0.00,2,99
791,Thingl-series-03.tif:0001-0250-0231:198,0.00,2,99
792,Thingl-series-03.tif:0001-0298-0345:198,0.00,2,99
793,Thingl-series-03.tif:0001-0097-0197:199,0.00,1,100
794,Thingl-series-03.tif:0001-0214-0245:199,0.00,1,100
795,Thingl-series-03.tif:0001-0250-0231:199,0.00,1,100
796,Thingl-series-03.tif:0001-0298-0345:199,0.00,1,100
797,Thingl-series-03.tif:0001-0097-0197:200,0.00,2,100
798,Thingl-series-03.tif:0001-0214-0245:200,0.00,2,100
799,Thingl-series-03.tif:0001-0250-0231:200,0.00,2,100
800,Thingl-series-03.tif:0001-0298-0345:200,0.00,2,100
